DepMap_ID,Chromosome,Start,End,Num_Probes,Segment_Mean,Status,Source
ACH-000382,16,84699840,84700361,1,1.1452303856048226e-09,-,Broad WES
ACH-000382,16,84733184,90076160,499,0.5819789994754266,-,Broad WES
ACH-000382,17,213599,83094827,10085,1.052037404778435,0,Broad WES
ACH-000382,18,158446,80247600,2523,1.0439640268136254,0,Broad WES
ACH-000382,19,110426,12624078,2707,1.0827243537388105,0,Broad WES
ACH-000382,19,12627468,12848309,134,1.3748049964357285,+,Broad WES
ACH-000382,19,12851681,17627035,973,1.0599020900829996,0,Broad WES
ACH-000382,19,17627730,17628190,1,0.0119387450099185,-,Broad WES
ACH-000382,19,17630471,42765833,2625,1.0551192045695266,0,Broad WES
ACH-000382,19,42853609,43026622,25,0.5877738173372006,-,Broad WES
ACH-000382,19,43066304,58571641,2796,1.0474489991178346,0,Broad WES
ACH-000382,2,41355,89268725,4465,1.0499357165275414,0,Broad WES
ACH-000382,2,89937156,90234981,22,0.5170992079019249,-,Broad WES
ACH-000382,2,94871327,241873526,7986,1.0612407654501514,0,Broad WES
ACH-000382,20,87457,25686669,1358,1.0540541612839538,0,Broad WES
ACH-000382,20,31257411,64273852,2981,1.5581336641697985,+,Broad WES
ACH-000382,21,10413469,46664579,1687,0.8063723076918357,-,Broad WES
ACH-000382,22,15527906,50799394,3300,1.0698896480714073,0,Broad WES
ACH-000382,3,319524,89479754,5069,0.5715667906226185,-,Broad WES
ACH-000382,3,93873992,114316819,877,1.522009116190404,+,Broad WES
ACH-000382,3,114338752,165041346,2582,1.2235194196538262,+,Broad WES
ACH-000382,3,165042806,198038919,1753,1.5393304819361755,+,Broad WES
ACH-000382,4,59179,190026224,6660,0.5788028777758727,-,Broad WES
ACH-000382,5,140055,45696345,1552,1.0743328212407728,0,Broad WES
ACH-000382,5,50399606,94075003,1635,0.5753429188273851,-,Broad WES
ACH-000382,5,94519990,161546489,3304,1.0604907226599616,0,Broad WES
ACH-000382,5,161685737,181205362,1096,0.5810547446127535,-,Broad WES
ACH-000382,6,334861,77463655,4814,1.0343181369694936,0,Broad WES
ACH-000382,6,78714465,78714966,1,0.0502900221824095,-,Broad WES
ACH-000382,6,78867324,170584833,3780,1.0508108485386645,0,Broad WES
ACH-000382,7,192949,5292073,389,1.1223953989312507,+,Broad WES
ACH-000382,7,5294607,8114296,228,1.3807374363001432,+,Broad WES
ACH-000382,7,8127620,159142797,6923,1.0573595194971552,0,Broad WES
ACH-000382,8,240643,145054409,5774,1.0634837580129906,0,Broad WES
ACH-000382,9,214256,28889205,916,0.5751702654976952,-,Broad WES
ACH-000382,9,32405254,37034283,701,1.0422670696727154,0,Broad WES
ACH-000382,9,37126080,64004373,103,0.536543482659609,-,Broad WES
ACH-000382,9,64407592,64428143,3,0.0990438358690149,-,Broad WES
ACH-000382,9,65282874,69760188,95,0.4531278282800158,-,Broad WES
ACH-000382,9,69820627,132910846,4025,0.5715410395086131,-,Broad WES
ACH-000382,9,132910847,132911282,1,0.0441473300753185,-,Broad WES
ACH-000382,9,132911283,138122249,1073,0.5937460846968037,-,Broad WES
ACH-000382,X,2781813,155545528,5135,0.5333409471412672,0,Broad WES
ACH-000382,Y,2786736,2975377,9,0.0235232139882996,-,Broad WES
ACH-000382,Y,2975378,5738192,9,0.0125417632367566,-,Broad WES
ACH-000382,Y,6246016,6247006,1,5.161598587746343e-10,-,Broad WES
ACH-000382,Y,6867784,19706392,100,0.0192842119284405,-,Broad WES
ACH-000382,Y,19706393,19707839,3,4.990005737724994e-05,-,Broad WES
ACH-000382,Y,19708649,20781284,25,0.0226544927738176,-,Broad WES
ACH-000172,1,728856,103552030,9367,1.038288234974459,0,Broad WES
ACH-000172,1,103571352,107058221,14,2.4024842947397342,+,Broad WES
ACH-000172,1,107148343,121568451,1304,1.044700208535744,0,Broad WES
ACH-000172,1,143880184,143906216,5,0.3901903490638949,-,Broad WES
ACH-000172,1,144422760,196746251,4816,1.538537917982679,+,Broad WES
ACH-000172,1,196746860,197125001,64,1.056604895964902,0,Broad WES
ACH-000172,1,197125002,248918615,3866,1.5488108882404568,+,Broad WES
ACH-000172,10,46806,133625763,8013,1.0342292408870135,0,Broad WES
ACH-000172,11,129958,134986999,11045,1.023340316707776,0,Broad WES
ACH-000172,12,12499,133234606,11379,1.0121751779492107,0,Broad WES
ACH-000172,13,19173612,114326533,3536,1.011930353919476,0,Broad WES
ACH-000172,14,18600866,105768193,6432,1.0176609608849343,0,Broad WES
ACH-000172,14,105768987,106875267,116,0.8092408201362816,-,Broad WES
ACH-000172,15,19964407,101975415,6866,1.0204935048093022,0,Broad WES
ACH-000172,16,14131,90167596,7921,1.0317718565398033,0,Broad WES
ACH-000172,17,155966,83094827,11080,1.0423371491432265,0,Broad WES
ACH-000172,18,47140,80247600,3065,1.025356785096912,0,Broad WES
ACH-000172,19,281883,19714739,4790,1.0537451565810194,0,Broad WES
ACH-000172,19,19794301,23231611,104,0.7835552985429619,-,Broad WES
ACH-000172,19,23231917,52190544,4312,1.0516582803919772,0,Broad WES
ACH-000172,19,52201693,54222655,320,0.9363877720164696,0,Broad WES
ACH-000172,19,54222656,54251082,10,0.3934322154744838,-,Broad WES
ACH-000172,19,54251803,58572882,894,1.0429391596401534,0,Broad WES
ACH-000172,2,41357,88857933,5230,1.5452207970777536,+,Broad WES
ACH-000172,2,88860318,178554334,4675,1.011847590136938,0,Broad WES
ACH-000172,2,178554335,178651816,119,1.682935633967251,+,Broad WES
ACH-000172,2,178651817,242004734,4865,1.0274398956808626,0,Broad WES
ACH-000172,20,87459,64273852,4733,1.050255251772981,0,Broad WES
ACH-000172,21,9068165,46664624,1968,1.034909059900378,0,Broad WES
ACH-000172,22,15689827,23315774,818,1.0343088168603791,0,Broad WES
ACH-000172,22,23573015,23793940,44,2.796888719292598e-09,-,Broad WES
ACH-000172,22,23800693,23801647,1,0.0013884202236653,-,Broad WES
ACH-000172,22,23803044,23837997,8,9.863515590077608e-10,-,Broad WES
ACH-000172,22,23837998,23839239,3,2.4674425157009565e-05,-,Broad WES
ACH-000172,22,23856721,23895680,16,0.4798738157985198,-,Broad WES
ACH-000172,22,23895681,24338729,72,1.0210418500302636,0,Broad WES
ACH-000172,22,24346835,24495759,11,0.4752083198888946,-,Broad WES
ACH-000172,22,24499856,24628030,35,1.012186403393391,0,Broad WES
ACH-000172,22,24628031,26382294,152,0.4990433335498329,-,Broad WES
ACH-000172,22,26433366,38959938,1433,1.0394778381409104,0,Broad WES
ACH-000172,22,38961136,38991830,9,0.3985094939508396,-,Broad WES
ACH-000172,22,38991831,50799394,1460,1.0315323024862515,0,Broad WES
ACH-000172,3,197398,198170102,11851,1.0384055505113814,0,Broad WES
ACH-000172,4,85481,190082636,7773,1.0371373747645365,0,Broad WES
ACH-000172,5,140057,734089,100,1.0891185505863883,0,Broad WES
ACH-000172,5,744933,748809,2,1.1024738791037226e-05,-,Broad WES
ACH-000172,5,766448,181261065,8571,1.0182021379583204,0,Broad WES
ACH-000172,6,203183,29829755,1397,1.0081630608481502,0,Broad WES
ACH-000172,6,29829756,29945533,12,0.4771758715639069,-,Broad WES
ACH-000172,6,29974901,31203067,308,1.045263734389132,0,Broad WES
ACH-000172,6,31268822,31412710,13,0.427743844886135,-,Broad WES
ACH-000172,6,31414762,32584628,590,1.0551989250473477,0,Broad WES
ACH-000172,6,32637208,32662500,9,0.4500486907131192,-,Broad WES
ACH-000172,6,32664547,170583999,7561,1.0154491524475409,0,Broad WES
ACH-000172,7,192950,102572771,5553,1.0178528447334945,0,Broad WES
ACH-000172,7,102605607,102606239,1,0.0144952195963474,-,Broad WES
ACH-000172,7,102638979,159145023,3644,1.0263963890322043,0,Broad WES
ACH-000172,8,240645,145054409,6759,1.012161146319054,0,Broad WES
ACH-000172,9,14557,138219684,7777,1.0152176103187056,0,Broad WES
ACH-000172,X,2781815,155514517,4768,0.4902083623074691,0,Broad WES
ACH-000172,Y,2786738,22315015,199,0.5511259638316417,+,Broad WES
ACH-000083,1,925689,13749739,1537,1.003197737803745,0,Broad WES
ACH-000083,1,13770075,13770576,1,0.0022362372933196,-,Broad WES
ACH-000083,1,13778165,161550096,10243,1.0054044641866855,0,Broad WES
ACH-000083,1,161589311,161595840,3,0.0001785126583527,-,Broad WES
ACH-000083,1,161599365,248918615,5255,0.991355908424996,0,Broad WES
ACH-000083,10,46804,133626992,6894,0.9973245715022944,0,Broad WES
ACH-000083,11,193459,65880538,5101,1.0042691696227606,0,Broad WES
ACH-000083,11,65881154,65881772,1,0.0066385229609993,-,Broad WES
ACH-000083,11,65881922,134387911,4405,0.9928977088708912,0,Broad WES
ACH-000083,12,66632,133203125,9707,0.9991623360951593,0,Broad WES
ACH-000083,13,19173610,33966375,837,0.9811937844338942,0,Broad WES
ACH-000083,13,34678494,34943364,2,0.1366599112386581,-,Broad WES
ACH-000083,13,35040682,114326533,2330,0.9870431085082992,0,Broad WES
ACH-000083,14,18967233,19936854,7,1.7675830478635428,+,Broad WES
ACH-000083,14,20033591,22768423,462,0.9935345204274152,0,Broad WES
ACH-000083,14,22769538,22770063,1,0.0798805457697264,-,Broad WES
ACH-000083,14,22770064,55650889,1777,1.0073080857960437,0,Broad WES
ACH-000083,14,55651637,55653321,3,0.2124206608287175,-,Broad WES
ACH-000083,14,55653322,95662916,2414,0.9875899086620656,0,Broad WES
ACH-000083,14,95663192,105856467,848,1.007330428852143,0,Broad WES
ACH-000083,14,105862945,106875267,101,1.196425860943816,+,Broad WES
ACH-000083,15,19964405,101923311,5719,0.999381903815137,0,Broad WES
ACH-000083,16,47177,50796760,3803,1.000386157519198,0,Broad WES
ACH-000083,16,51064265,51064766,1,8.01228616407324e-10,-,Broad WES
ACH-000083,16,51136859,90076160,2923,1.0059070498095333,0,Broad WES
ACH-000083,17,213599,83094827,10085,1.0258956548058975,0,Broad WES
ACH-000083,18,158446,80247600,2523,0.9868125714432002,0,Broad WES
